0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10434.782608695652,4173.913043478261,0.0,-4615.2646484375,438.878662109375,-0.08445946127176285,0.6371575593948364,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,11.794719456529373
6782.608695652174,521.7391304347826,0.0,-4643.24365234375,-2623.43115234375,-0.777290940284729,1.0533238649368286,196.625,33840.0,12.00001,12.00001,12.00001,12.00001,12.00001,14.497887269321474
7826.086956521739,2086.9565217391305,0.0,-4827.37548828125,-868.1762084960938,-0.7539766430854797,1.2236723899841309,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,11.798114893929215
9391.304347826088,7826.086956521739,0.0,-1545.3958740234375,2198.114013671875,-0.6598395109176636,-0.042669620364904404,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,12.221956733946861
521.7391304347826,521.7391304347826,0.0,4.164290428161621,4718.23876953125,-0.12990590929985046,-0.2912091612815857,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,12.130330021849144
9391.304347826088,6260.869565217392,0.0,-2626.34912109375,2121.27490234375,-0.45880842208862305,0.1159118115901947,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,12.151167302397122
11478.260869565218,8347.826086956522,0.0,-3079.755615234375,861.7604370117188,-0.2338031381368637,0.029802750796079636,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,12.041004870507281
9391.304347826088,7826.086956521739,0.0,-1545.3958740234375,2198.114013671875,-0.6598395109176636,-0.042669620364904404,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,12.221956733946861
9391.304347826088,6260.869565217392,0.0,-2626.34912109375,2121.27490234375,-0.45880842208862305,0.1159118115901947,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,12.151167302397122
2086.9565217391305,3652.1739130434785,0.0,-1035.323486328125,4046.415771484375,-0.2520586848258972,-0.41371938586235046,196.625,0.0,12.00001,12.00001,12.00001,12.00001,12.00001,12.219170862484678
3652.1739130434785,10434.782608695652,0.016666666666666666,-5249.0419921875,1231.35986328125,0.00615850230678916,-0.6124410629272461,441.5,10.423804903643655,12.028474867312493,12.012954521204277,12.106056654453385,11.857382228474869,12.232917451088596,12.198926454024742
9913.04347826087,11478.260869565218,0.016666666666666666,-2197.59033203125,1809.9364013671875,-0.6165100336074829,0.10458456724882126,441.5,0.0,12.185611315475443,12.189317314657522,12.181489937655893,12.1465996887275,12.196163143116282,12.373836360527639
3652.1739130434785,6260.869565217392,0.016666666666666666,-5276.23388671875,5249.97802734375,0.19399282336235046,-0.32068201899528503,441.5,92.39327390012319,11.975918237341068,11.959203404634373,11.981933477287022,11.893500361600633,12.113111003593723,11.965332693054737
3130.434782608696,1043.4782608695652,0.016666666666666666,-1780.2303466796875,6623.46044921875,0.27966198325157166,0.11173282563686371,441.5,0.0,11.90814743435339,11.918596847358105,11.912746578811008,11.919675705679026,11.932149417245652,11.791856377744763
5217.391304347826,4695.652173913044,0.016666666666666666,-2948.8359375,5863.85205078125,0.6871128678321838,0.18607474863529205,441.5,0.0,11.960320934862521,11.923938580325169,11.96615511941184,12.07464874443333,12.021997821651349,11.652779815139066
3652.1739130434785,1043.4782608695652,0.016666666666666666,-1618.266845703125,6143.513671875,0.11910103261470795,0.4922402799129486,441.5,0.0,11.919675705679026,11.922420707966527,11.939520546435128,12.021665170552987,11.90814743435339,11.743899753542593
9391.304347826088,5217.391304347826,0.016666666666666666,-4738.8408203125,1574.308837890625,-0.4253765344619751,0.7819098234176636,441.5,0.0,12.08686473172185,11.999969966926791,12.125506228766818,12.051036989463077,12.150157548137694,11.995729989735286
9391.304347826088,9913.04347826087,0.016666666666666666,-2140.9130859375,2168.220947265625,-0.5569045543670654,-0.04047015681862831,441.5,0.0,12.203646992126256,12.21568201924528,12.203451808858134,12.188098380536278,12.20331375454387,12.42947309868665
5739.130434782609,1565.217391304348,0.016666666666666666,-2635.98779296875,859.796630859375,-0.7121868133544922,1.252265453338623,441.5,0.0,12.035887099518844,12.076516118361683,11.988942958225907,12.011872224159784,12.032129590894424,11.832523082019119
5217.391304347826,8347.826086956522,0.016666666666666666,-2676.1572265625,4437.4189453125,1.3220984935760498,-0.38578617572784424,441.5,0.0,11.950823685737216,11.957299823946494,11.937112780756786,12.071235700142978,11.845978827858762,11.64091532612064
2086.9565217391305,2086.9565217391305,0.03333333333333333,-1130.23974609375,4978.51416015625,-0.0895182266831398,-0.14780405163764954,229.625,0.0,12.083362495235267,12.033923318990826,12.13617207895123,11.929586585724245,12.241794895799945,12.150296374266908
2608.695652173913,9913.04347826087,0.03333333333333333,-2161.470458984375,16.081193923950195,-0.7115269303321838,-0.21477003395557404,229.625,0.0,12.741373209018398,12.746321636931704,12.73211430507034,12.6020665656021,12.726784538863317,13.0109885694319
4173.913043478261,3652.1739130434785,0.03333333333333333,-1098.711181640625,5542.08056640625,0.21708719432353973,0.07566159963607788,229.625,0.0,11.799131892766715,11.784385944738068,11.789180236221556,11.67645320073071,11.823807720290853,11.672604646884858
6260.869565217392,7304.347826086957,0.03333333333333333,424.5248107910156,3937.14306640625,0.061914943158626556,-0.2219260185956955,229.625,20.847609807287352,11.994359367399298,12.074159440647028,12.026127742119861,12.211481252715803,11.84099811106768,12.088307880298535
8347.826086956522,11478.260869565218,0.03333333333333333,397.5340576171875,2340.03271484375,-0.35906267166137695,-0.16627955436706543,229.625,0.0,12.351283977062161,12.398751057430342,12.43124510234053,12.385273384158348,12.30990317437877,12.540434145154377
11478.260869565218,1043.4782608695652,0.03333333333333333,-2845.247314453125,-5006.0888671875,0.5313907861709595,0.8648296594619751,229.625,0.0,10.122535119921995,10.168353938134702,10.102359566242184,0.0,10.992073309920022,8.88426415227813
8869.565217391304,11478.260869565218,0.03333333333333333,-23.113239288330078,2284.642822265625,-0.4267374575138092,-0.1324077993631363,229.625,0.0,12.385273384158348,12.425686960758487,12.408707182212762,12.376191598350093,12.351283977062161,12.602381222692438
6782.608695652174,11478.260869565218,0.03333333333333333,916.6370849609375,1915.060302734375,-0.061749979853630066,-0.22126618027687073,229.625,0.0,12.064296973018598,12.127775510018207,12.037051823011561,12.194664756981071,12.476157502853445,12.129840931460594
9391.304347826088,4173.913043478261,0.03333333333333333,-4501.779296875,1343.478759765625,-0.0712626650929451,0.4960893392562866,229.625,0.0,11.61303067911734,11.515918777390517,11.786924507980391,11.559627857311582,11.775843777893245,11.467431897144076
7826.086956521739,8347.826086956522,0.03333333333333333,145.25717163085938,3174.977783203125,-0.4347517490386963,-0.10271501541137695,229.625,0.0,12.384024325575433,12.395069736745363,12.37442383748032,12.418755246495028,12.368858569819057,12.577361852012562
2608.695652173913,2086.9565217391305,0.05,-2714.95654296875,4902.134765625,0.20103110373020172,-0.154842346906662,303.125,0.0,11.902438923332388,11.824762887397958,11.980632485737214,11.799743060007497,12.150296374266908,11.887435761471696
7304.347826086957,9913.04347826087,0.05,326.1134948730469,2425.589111328125,-0.09482444077730179,-0.19487260282039642,303.125,0.0,12.378085264413421,12.438437469896087,12.357686811484564,12.506226119017144,12.25261781387715,12.516990666926183
4695.652173913044,5739.130434782609,0.05,-2405.0078125,4540.86376953125,0.8837450742721558,-0.2661352753639221,303.125,10.423804903643655,11.582202650291606,11.58525867078261,11.583545271505857,11.662706161423486,11.635079314834394,11.379796835638349
9913.04347826087,5739.130434782609,0.05,-3926.114501953125,1209.70947265625,-0.3156232237815857,0.138126403093338,303.125,1410.0,12.397447817523293,11.889459218776274,12.69777112161351,12.196145659403323,12.305889855864221,12.501284947614087
1565.217391304348,8347.826086956522,0.05,-2407.561279296875,-505.4820861816406,-0.8767067790031433,-0.2839784324169159,303.125,0.0,13.039619374892194,13.117130580697294,13.04422879602608,13.144848094027456,12.929183635175043,13.492403533021204
3652.1739130434785,2608.695652173913,0.05,-2500.527099609375,4961.55419921875,0.3270604610443115,-0.050147801637649536,303.125,0.0,11.836818131854193,11.85282732655547,11.750132119688596,11.679059562778386,11.819600019097003,11.747957731838461
2086.9565217391305,9913.04347826087,0.05,-2740.0,-707.8723754882812,-0.6151903867721558,-0.3017116189002991,303.125,0.0,13.034271377771931,13.128209067726887,12.913427378039056,13.0109885694319,12.925513373606432,13.394107635190267
3652.1739130434785,9913.04347826087,0.05,-4155.23095703125,697.7991333007812,0.11833122372627258,-0.4500105381011963,303.125,0.0,12.19636587864308,12.199720779483023,12.221548980525709,11.974107974527456,12.799460368303428,12.266351261027463
1043.4782608695652,6782.608695652174,0.05,-2429.583984375,-220.0373077392578,-0.5953952074050903,-0.31993967294692993,303.125,0.0,13.09474711927509,13.027901415608069,13.015197212768749,13.076175620428252,12.952695074888593,13.458338389308127
4173.913043478261,3130.434782608696,0.05,-2519.750732421875,4977.3154296875,0.11855116486549377,0.07962063699960709,303.125,0.0,11.666998098531216,11.679059562778386,11.672604646884858,11.620472238549901,11.750132119688596,11.553918810718098
6260.869565217392,2086.9565217391305,0.06666666666666667,-2095.9296875,924.5851440429688,-0.6404842138290405,0.7765211462974548,231.0,0.0,11.660515880126749,11.640081680463922,11.764919979840963,11.61881070893377,11.516172654807553,11.613648058632343
4173.913043478261,3130.434782608696,0.06666666666666667,-1778.8935546875,4637.61083984375,0.2683347463607788,0.0914977490901947,231.0,0.0,11.553918810718098,11.579270223952003,11.531938962374161,11.413447186391883,11.678836949197233,11.440215064492984
2608.695652173913,9913.04347826087,0.06666666666666667,-2851.63037109375,-683.9410400390625,-0.7018492817878723,-0.20801441371440887,231.0,0.0,13.326331602800787,13.364184920361858,13.37201914367113,13.069224753346813,13.394107635190267,13.608082423287005
7826.086956521739,4173.913043478261,0.06666666666666667,-2979.232666015625,1976.161865234375,-0.871208131313324,0.5295212268829346,231.0,0.0,12.150664559423058,11.923107649748017,12.63458881588078,11.880698822254908,12.322273564709299,12.178001465953795
4173.913043478261,8347.826086956522,0.06666666666666667,-2439.28955078125,1983.836669921875,0.9072793126106262,-0.4048115313053131,231.0,0.0,11.515431540932031,11.539166639357928,11.503839798248547,11.232313795390233,12.084834085045907,11.35806608253692
6260.869565217392,8869.565217391304,0.06666666666666667,447.35430908203125,2632.872314453125,0.12237273901700974,-0.30374613404273987,231.0,0.0,12.135403702181383,12.167246175475077,12.076165869819791,12.425155905965418,11.761007663953492,12.192027205418098
5217.391304347826,10434.782608695652,0.06666666666666667,-610.757568359375,898.8643188476562,1.1136990785598755,-0.4453916847705841,231.0,62.542829421862145,11.202491213550854,11.258359944138672,11.044965275694079,11.525567972882957,11.199245094098076,11.022362879483067
2086.9565217391305,7304.347826086957,0.06666666666666667,-2617.478271484375,881.7431030273438,-0.4025021195411682,-0.533920168876648,231.0,0.0,13.387473135500466,13.283590611248009,13.554291614274439,13.07261729393296,13.57748746919808,13.691725596486474
10956.521739130436,8869.565217391304,0.06666666666666667,-2989.2607421875,721.6727294921875,-0.16539977490901947,0.008907833136618137,231.0,0.0,12.223709570700015,12.13088831577163,12.299956682230937,9.084382641843927,12.7738195485537,12.06521528697888
1043.4782608695652,521.7391304347826,0.06666666666666667,-1272.045166015625,4496.11083984375,-0.12273015081882477,-0.2828512191772461,231.0,0.0,8.387746738997933,0.0,12.088436548523381,8.109032150529627,8.899056924765448,7.476523469601504
10956.521739130436,521.7391304347826,0.08333333333333333,-1858.828369140625,-5983.9697265625,0.663688600063324,0.8564717173576355,228.125,0.0,9.375729012017851,9.304606772236191,9.343054986136512,7.201845935953039,9.57910123415223,8.84396294297968
11478.260869565218,8869.565217391304,0.08333333333333333,-3174.572021484375,513.2650756835938,-0.23644249141216278,0.05223729461431503,228.125,0.0,8.318025853419302,8.141583918420013,8.495390593019563,0.0,12.06521528697888,7.610213031895973
9391.304347826088,8869.565217391304,0.08333333333333333,-1432.594970703125,1758.3935546875,-0.6539009809494019,-0.036951012909412384,228.125,0.0,13.14310141221313,13.123710987797473,13.133140931145618,13.10620576563822,13.144219880895196,13.381535406334528
8869.565217391304,4695.652173913044,0.08333333333333333,-3759.0537109375,1744.9732666015625,-0.4825626313686371,0.418888121843338,228.125,0.0,11.904201101779384,11.393248598702725,12.376231020351678,11.526403055067826,12.200888358739117,11.864149352618888
